Marca,Modelo,Version,Precio,Combustible,Año,Kms,Potencia,Puertas,Cambio,Color,Distribuidor
VOLVO,XC90,VOLVO XC90 2.0 D4 Momentum Auto 5p.,33840,Diésel,2016-01-01,82000.0,190,5,Automático,Gris,J Casañ Automóviles SL
NISSAN,PULSAR,NISSAN PULSAR DIGT EU6 140 kW 190 CV TEKNA 5p.,12690,Gasolina,2017-01-01,55310.0,190,5,Manual,Blanco,Gamboa Ocasión
ALFA ROMEO,Giulietta,ALFA ROMEO Giulietta 1.4 TB Multiair 170cv TCT Distictive 5p.,14890,Gasolina,2015-01-01,116000.0,170,5,Automático,Rojo,Flexicar Sevilla
FORD,Fiesta,FORD Fiesta 1.25 Duratec 60kW 82CV Trend 5p 5p.,8900,Gasolina,2017-01-01,55000.0,82,5,Manual,Azul,Grupo Montalt
MAZDA,CX-5,MAZDA CX5 2.2 DE 4WD Luxury  Premium CB 5p.,20699,Diésel,2016-01-01,86052.0,150,5,Automático,Rojo,Autohero
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C Coupe C 220 d 2p.,47000,Diésel,2019-01-01,3846.0,194,3,Automático,Gris,Mecha
JAGUAR,F-Pace,JAGUAR Fpace 2.0L i4D 132kW Prestige Auto 5p.,37300,Diésel,2018-01-01,32936.0,180,5,Automático,Gris,Malagacar.com
OPEL,Mokka X,OPEL Mokka X 1.4 T 103kW 4X2 SS Excellence 5p.,13900,Gasolina,2018-01-01,70000.0,140,5,Manual,Gris,Martinsa Motor
PEUGEOT,508,PEUGEOT 508 SW GT Line 16 THP 121KW 165 SS Auto. 5p.,17350,Gasolina,2017-01-01,61000.0,165,5,Automático,Gris,31c57e39128834bdef2f6f4b0bca8ecb
SKODA,Fabia,SKODA Fabia 1.4 TDi 90cv Ambition 5p.,6500,Diésel,2015-01-01,74000.0,90,5,Manual,Blanco,Surmovil Motor
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Edition 1.6 TDI 85kW 115CV 5p.,12500,Diésel,2017-01-01,112000.0,115,5,Manual,Blanco,Ald Automotive
TOYOTA,Auris,TOYOTA Auris Hybrid Advance Touring Sports 5p.,12000,Híbrido,2014-01-01,96000.0,136,5,Automático,Negro,a06a78a8bbf8b2c27ec2ca2c3d7daad1
KIA,Sorento,KIA Sorento 2.2 CRDi Emotion 4x4 5p.,21000,Diésel,2016-01-01,63000.0,200,5,Manual,Negro,2f68ad57d5e5cc79a2f463f19acf741c
CITROEN,C-Zero,CITROEN CZero Seduction 5p.,8900,Eléctrico,2017-01-01,58250.0,67,5,Automático,Blanco,I Cars
OPEL,Insignia,OPEL Insignia ST 1.6 CDTi 100kW Turbo D Innovation Aut 5p.,21900,Diésel,2019-01-01,14800.0,136,5,Automático,Gris,Grupo Nieto Adame / Apremier Nieto Group (GNA/ANG)
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E Cabrio E 220 d 2p.,51254,Diésel,2018-01-01,13850.0,194,3,Automático,Blanco,ITRA CONCESIONARIO OFICIAL MERCEDES-BENZ
HYUNDAI,TUCSON,HYUNDAI TUCSON 1.7CRDi 115cv BlueDr 25 Anivers. Sky 4x2 5p.,17500,Diésel,2017-01-01,80000.0,115,5,Manual,Azul,e16e50dcaca93bdeec1e5d4ccd145584
MAHINDRA,Goa Pik Up Plus,MAHINDRA Goa Pik Up Plus S10 Doble Cabina 4x4 4p.,23500,Diésel,2020-01-01,1.0,140,5,Manual,Blanco,Automoviles Playcar
TOYOTA,Prius+,TOYOTA Priusplus Advance 5p.,17990,Híbrido,2014-01-01,79013.0,136,5,Automático,Rojo,automotorDursan.com M
TOYOTA,Aygo,TOYOTA Aygo 1.0 70 xcite 5p.,6990,Gasolina,2018-01-01,36000.0,72,5,Manual,Gris,Adrian Automocion
VOLKSWAGEN,Passat,VOLKSWAGEN Passat Variant GTE 1.4 TSI DSG 5p.,24300,Híbrido enchufable,2017-01-01,105168.0,218,5,Automático,Gris,Subasta Car Sevilla
TOYOTA,C-HR,TOYOTA CHR 1.8 125H Advance 5p.,20990,Híbrido,2019-01-01,10000.0,122,5,Automático,Gris,Gamboa Ocasión
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C Coupe 250 d AMG Line 2p.,28900,Diésel,2016-01-01,55000.0,204,3,Automático,Blanco,a36084956f645fca1b4be14a542e2ae7
FORD,Fiesta,FORD Fiesta 1.1 PFI GLP 55kW 75CV STLine 5p.,16970,Gas licuado,2019-01-01,0.0,75,5,Manual,SinColor,Grupo Montalt - Donnay
CHEVROLET,Cruze,CHEVROLET Cruze 1.6 LS 4p.,6700,Gasolina,2012-01-01,102000.0,124,5,Manual,Negro,Orlando Cars
SKODA,Spaceback,SKODA Spaceback 1.2 TSI 66KW 90cv Ambit Spaceback 5p.,9700,Gasolina,2017-01-01,23000.0,90,5,Manual,Blanco,3f147ef9e9d08a906eb8e3e0a4bc4edd
RENAULT,Espace,RENAULT Espace Limited Blue dCi 118 kW 160CV EDC 5p.,30990,Diésel,2020-01-01,15000.0,160,5,Automático,Gris,CAETANO FÓRMULA
BMW,Serie 3,BMW Serie 3 318d Touring 5p.,16190,Diésel,2015-01-01,105000.0,143,5,Automático,Negro,Flexicar Sevilla
IVECO,Daily,IVECO Daily 35C 16 2.3 4100 2p.,27225,Diésel,2017-01-01,63425.0,156,3,Manual,Blanco,Vidal Movil
FORD,Mondeo,FORD Mondeo 2.0 TDCi 110kW 150CV STLine 5p.,20900,Diésel,2018-01-01,70000.0,150,5,Manual,Azul,StopCar
HYUNDAI,TUCSON,HYUNDAI TUCSON 1.7 CRDi BlueDrive Tecno Sky Safe 4x2 5p.,18400,Diésel,2015-01-01,83000.0,115,5,Manual,Marrón,GM AUTOMOCION
RENAULT,Captur,RENAULT Captur Zen TCe 96kW 130CV EDC 5p.,22400,Gasolina,2020-01-01,10150.0,130,5,Automático,Naranja,Rodosa
VOLKSWAGEN,Golf,VOLKSWAGEN Golf GTE 1.4 TSI ePower 150kW 204CV DSG 5p.,32900,Híbrido enchufable,2020-01-01,25.0,204,5,Automático,Azul,TARRACOMOBIL
AUDI,A4,AUDI A4 Avant 2.0 TDI 150cv S line edition 5p.,37500,Diésel,2019-01-01,9678.0,150,5,Manual,Gris,Mundomovil
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E Coupe E 220 d 2p.,46300,Diésel,2018-01-01,41470.0,194,3,Automático,Negro,CarNext.com
NISSAN,JUKE,NISSAN JUKE DIGT 86 kW 117 CV 6 MT ACENTA 5p.,18500,Gasolina,2020-01-01,5000.0,117,5,Manual,Gris,Antamotor
PORSCHE,Macan,PORSCHE Macan Turbo 5p.,50000,Gasolina,2014-01-01,56120.0,400,5,Automático,Negro,65314e903461a614229ea5a2099d758e
CITROEN,C3,CITROEN C3 PureTech 60KW 82CV FEEL 5p.,7200,Gasolina,2018-01-01,43474.0,82,5,Manual,Blanco,Avia Car
SEAT,Ibiza,SEAT Ibiza 1.4 TDI 66kW 90CV Style 5p.,10490,Diésel,2016-01-01,69990.0,90,5,Manual,Azul,Bonilla Motor OCASIÓN
BMW,Serie 3,BMW Serie 3 318d Business 4p.,21200,Diésel,2018-01-01,36652.0,150,5,Manual,Gris,CarNext.com
FIAT,500,FIAT 500 1.2 8v 69 CV Lounge 3p.,7499,Gasolina,2014-01-01,99800.0,69,3,Manual,Blanco,Talleres Miguel Angel
MINI,Countryman,MINI Countryman Cooper SD ALL4 5p.,35900,Diésel,2018-01-01,24000.0,190,5,Automático,Rojo,LURAUTO Navarra
FIAT,Panda,FIAT Panda 1.2 Lounge 69cv EU6 5p.,5200,Gasolina,2014-01-01,60327.0,69,5,Manual,Rojo,Partal Playcar
FIAT,Doblò,FIAT Doblo Panorama Pop N1 1.3 Multijet 70kW 95CV,8850,Diésel,2017-01-01,74000.0,95,5,Manual,Azul,C.S.V.
MITSUBISHI,Eclipse Cross,MITSUBISHI Eclipse Cross 150T Motion 5p.,21431,Gasolina,2019-01-01,19825.0,163,5,Manual,Blanco,Mitsubishi Catalunya
NISSAN,QASHQAI,NISSAN QASHQAI dCi 85 kW 115 CV E6D NCONNECTA 5p.,19900,Diésel,2019-01-01,13757.0,115,5,Manual,Azul,Nissan Arre Motor
AUDI,A3,AUDI A3 Sportback S line 40 etron 150kW S tron 5p.,32670,Híbrido enchufable,2020-01-01,102.0,204,5,Automático,Blanco,Nucesa
FIAT,Punto,FIAT Punto 1.2 8v Pop 67 CV Gasolina 5p.,5000,Gasolina,2014-01-01,65000.0,69,5,Manual,Gris,f4a1c8901a3d406f17af67144a3ec71a
JAGUAR,F-Pace,JAGUAR Fpace 2.0L i4D 132kW RSport Auto 5p.,37900,Diésel,2018-01-01,68075.0,180,5,Automático,Gris,ADVENTURE CENTER
PEUGEOT,2008,PEUGEOT 2008 GT Line 1.6 BlueHDi 88KW 120CV SS 5p.,16900,Diésel,2018-01-01,44000.0,120,5,Manual,Blanco,Marta Móvil Salamanca
PORSCHE,Macan,PORSCHE Macan S Diesel 5p.,44900,Diésel,2015-01-01,113500.0,258,5,Automático,Blanco,Centro Porsche Marbella
PORSCHE,Cayenne,PORSCHE Cayenne Diesel Platinum Edition 5p.,50000,Diésel,2016-01-01,42000.0,262,5,Automático,Gris,da598699cef750ee8e5ef3b2daf47719
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Advance 1.6 TDI 85kW 115CV Variant 5p.,17199,Diésel,2019-01-01,39395.0,115,5,Manual,Blanco,DriveOn
FIAT,Tipo,FIAT Tipo 1.4 16v Easy 70kW 95CV gasolina 4p.,9340,Gasolina,2018-01-01,46231.0,95,5,Manual,Negro,Comauto Sport Castellon
VOLKSWAGEN,Caddy,VOLKSWAGEN Caddy Maxi Trendline 2.0 TDI 75kW 102CV BMT,13990,Diésel,2017-01-01,46600.0,102,5,Manual,Marrón,RCARS
HYUNDAI,i40,HYUNDAI i40 CW 1.7 CRDi 115cv BlueDrive Klass 5p.,9050,Diésel,2013-01-01,118028.0,115,5,Manual,Gris,Flexicar Vizcaya
VOLVO,S60,VOLVO S60 2.0 T4 Momentum Auto 4p.,27114,Gasolina,2016-01-01,36450.0,190,5,Automático,Negro,Leasing Automobile
HYUNDAI,TUCSON,HYUNDAI TUCSON 1.6 GDi BlueDrive Tecno Safe 4x2 5p.,15950,Gasolina,2016-01-01,54153.0,131,5,Manual,Gris,Ocasion Plus
AUDI,A1,AUDI A1 1.2 TFSI 86cv Attraction 3p.,11999,Gasolina,2014-01-01,44000.0,86,3,Manual,Blanco,Automoviles Calcedo
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E Coupe E 220 CDI Blue Efficiency Elegance 2p.,16000,Diésel,2013-01-01,99000.0,170,3,Manual,Blanco,e7051ab1b6f0c7675e5f000a19b4d7e8
VOLVO,S60,VOLVO S60 1.6 D2 Momentum 4p.,12900,Diésel,2014-01-01,117917.0,115,5,Manual,Blanco,HR Motor Madrid
NISSAN,NV200,NISSAN NV200 1.5dCi 90CV BASIC Furgon,14400,Diésel,2016-01-01,16237.0,90,5,Manual,Blanco,Gaztelu Ocasión Gipuzkoa
BMW,Serie 1,BMW Serie 1 118d 5p.,18500,Diésel,2017-01-01,50000.0,190,5,Manual,Negro,e355ec3b68d0fffc37d181f2da9d2fa3
MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC GLC 200 d 4MATIC 5p.,54526,Diésel,2020-01-01,0.0,163,5,Manual,Negro,Autotrak
MINI,MINI,MINI MINI COOPER D 5 PUERTAS 5p.,13990,Diésel,2016-01-01,69500.0,116,5,Manual,Negro,Autorentingdelsur
MERCEDES-BENZ,Clase GLA,MERCEDES-BENZ Clase GLA GLA 200 CDI Urban 5p.,22400,Diésel,2015-01-01,89000.0,136,5,Automático,Negro,DAVISA Mercedes-Benz
OPEL,Astra,OPEL Astra 1.6 CDTi 81kW 110CV Business  5p.,9999,Diésel,2017-01-01,99671.0,110,5,Manual,Gris,Northgate Ocasión Getafe Los Olivos
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E E 220 CDI AVANTGARDE 4p.,20990,Diésel,2014-01-01,117252.0,170,5,Automático,Azul,Flexicar Valencia
KIA,Sportage,KIA Sportage 1.6 GDi 132CV Concept 4x2 5p.,17100,Gasolina,2017-01-01,69900.0,132,5,Manual,Blanco,Grupo de las Heras
OPEL,Adam,OPEL Adam 1.4 XER ROCKS 3p.,8999,Gasolina,2017-01-01,92000.0,100,3,Manual,Azul,Autos Ponce
AUDI,Q3 Sportback,AUDI Q3 Sportback RS 2.5 TFSI quattro 5p.,68900,Gasolina,2020-01-01,5033.0,400,5,Automático,Blanco,Collectionscars Mediterraneo Sl
VOLKSWAGEN,T-Cross,VOLKSWAGEN TCross Sport 1.0 TSI 81kW 110CV DSG 5p.,23004,Gasolina,2021-01-01,1.0,110,5,Automático,Blanco,Comercial Jose Vicente
TOYOTA,Auris,TOYOTA Auris 1.8 140H Hybrid Feel Edition 5p.,14950,Híbrido,2018-01-01,49000.0,136,5,Automático,Blanco,C.S.V.
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Advance 1.6 TDI 85kW 115CV Variant 5p.,19700,Diésel,2018-01-01,16500.0,115,5,Manual,Azul,Volkswagen Ferper
VOLVO,XC40,VOLVO XC40 2.0 D3 Business Plus Auto 5p.,34500,Diésel,2020-01-01,9000.0,150,5,Automático,Gris,Battinver
SEAT,Arona,SEAT Arona 1.0 TSI 70kW 95CV Style Go Eco 5p.,19025,Gasolina,2020-01-01,1.0,95,5,Manual,Azul,Amarco Car
BMW,Serie 2 Active Tourer,BMW Serie 2 Active Tourer 218d 5p.,16495,Diésel,2015-01-01,79000.0,150,5,Automático,Rojo,Cars & Cars
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 d 4p.,36990,Diésel,2019-01-01,19700.0,194,5,Automático,Gris,MDS Motor
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan RLine 2.0 TDI 184CV DSG BMT 4Motion 5p.,31990,Diésel,2017-01-01,82000.0,184,5,Automático,Blanco,Al Garage Center Concesionario Multimarcas
NISSAN,QASHQAI,NISSAN QASHQAI DIGT 103 kW 140 CV E6D TEKNA 5p.,26999,Gasolina,2021-01-01,1.0,140,5,Manual,Blanco,"NISSAN Sabadell, Martorell, Igualada, Sant Cugat.."
OPEL,Astra,OPEL Astra 1.5D DVH 90kW 122CV GS Line ST 5p.,19500,Diésel,2020-01-01,2000.0,122,5,Manual,Negro,Marta Móvil Salamanca
PEUGEOT,508,PEUGEOT 508 SW Business Line 2.0 HDI 140cv 5p.,8950,Diésel,2014-01-01,112000.0,140,5,Manual,Negro,Makrocar
TOYOTA,Yaris,TOYOTA Yaris 1.5 Hybrid Active 5p.,11890,Híbrido,2016-01-01,104000.0,100,5,Automático,Blanco,Toyota Kuruma Seminuevos y Ocasión Plus
BMW,Serie 1,BMW Serie 1 118d 3p.,20900,Diésel,2017-01-01,80300.0,150,3,Manual,Naranja,Auto Sport Moraleja
OPEL,Astra,OPEL Astra 1.5D DVH 90kW 122CV Elegance Auto 5p.,23800,Diésel,2020-01-01,20.0,122,5,Manual,Blanco,Opel Turismotor Torrejon
KIA,ceed,KIA ceed 1.0 TGDi 74kW 100CV Drive 5p.,14850,Gasolina,2020-01-01,23500.0,100,5,Manual,Gris,Callesa
CITROEN,C4 Cactus,CITROEN C4 Cactus PureTech 82cv Feel 5p.,7990,Gasolina,2016-01-01,71000.0,82,5,Manual,Azul,GESMOTOR Canarias
AUDI,A6,AUDI A6 RS 6 Avant TFSI quattro 5p.,170000,Gasolina,2020-01-01,216.0,600,5,Automático,Gris,Automotores Atlántico 2014
NISSAN,NV300,NISSAN NV300 Combi 9 1.6dCi 88 kW L1H1 1T LUXURY 4p.,20900,Diésel,2019-01-01,51269.0,120,5,Manual,Blanco,Gaursa
HYUNDAI,Kona,HYUNDAI Kona 1.0 TGDi Klass 4x2 5p.,16890,Gasolina,2020-01-01,9043.0,120,5,Manual,Gris,Rocal Automocion / Autoriente
HYUNDAI,Kona,HYUNDAI Kona EV 150kW Klass 5p.,36300,Eléctrico,2020-01-01,10.0,204,5,Automático,Blanco,Automoviles Sanchez
HYUNDAI,Kona,HYUNDAI Kona 1.0 TGDi Klass 4x2 5p.,16990,Gasolina,2020-01-01,5480.0,120,5,Manual,Blanco,Jadisa | Automotor10 | Grupo Angal
SEAT,León,SEAT Leon 1.4 TGI GNC StSp Reference 5p.,8950,Gas natural,2015-01-01,83000.0,110,5,Manual,Blanco,CSV Motor Sevilla
SEAT,Ibiza,SEAT Ibiza ST 1.2 TSI 85cv Style 5p.,8400,Gasolina,2015-01-01,63240.0,85,5,Manual,Negro,METAUTO MOTOR
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 200 d Estate 5p.,33990,Diésel,2019-01-01,20675.0,160,5,Automático,Azul,Jadisa | Automotor10 | Grupo Angal
MINI,MINI,MINI MINI Cooper 3p.,22900,Gasolina,2020-01-01,6001.0,136,3,Automático,Negro,BMW Madrid
SEAT,Ibiza,SEAT Ibiza ST 1.4 TDI 90cv Style Connect Last Ed 5p.,7850,Diésel,2016-01-01,99990.0,90,5,Manual,Gris,C.S.V. Motor
TOYOTA,Auris,TOYOTA Auris 1.2 120T Active Touring Sports 5p.,10940,Gasolina,2016-01-01,54000.0,116,5,Manual,Azul,Flexicar Leganés
TOYOTA,Yaris,TOYOTA Yaris 70 ACTIVE 5p.,8000,Gasolina,2015-01-01,74429.0,69,5,Manual,Blanco,Talleres Saez Villena
JAGUAR,XE,JAGUAR XE 2.0 I4 184kW 250CV RWD Auto HSE 4p.,32900,Gasolina,2020-01-01,15000.0,250,5,Manual,Blanco,9836488421c585fe5a81b67edac27a86
NISSAN,X-TRAIL,NISSAN XTRAIL 5P dCi 96 kW130 CV Xtronic NCONNECTA 5p.,23550,Diésel,2018-01-01,36510.0,130,5,Automático,Rojo,Guadalmocion
FIAT,Doblò,FIAT Doblo Panorama Pop N1 1.3 Mjet 66kW 90CV E5,9500,Diésel,2016-01-01,74134.0,90,5,Manual,Gris,Automóviles Eduardo
RENAULT,Mégane,RENAULT Megane Sp. Tou. Limited Energy TCe 115 SS E6 5p.,9500,Gasolina,2015-01-01,67000.0,115,5,Manual,Rojo,Vicauto
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 180 d 5p.,37510,Diésel,2021-01-01,3.0,116,5,Automático,Amarillo,Santogal
RENAULT,Scénic,RENAULT Scenic LIMITED dCi 81kW 110CV EDC E6 5p.,9999,Diésel,2016-01-01,22000.0,110,5,Manual,Blanco,Autos Ponce
KIA,Rio,KIA Rio 1.2 CVVT 84CV Drive 5p.,5480,Gasolina,2016-01-01,99000.0,84,5,Manual,Gris,Ocasion Auto
ALFA ROMEO,Stelvio,ALFA ROMEO Stelvio 2.2 Diesel 132kW 180CV Super RWD 5p.,30990,Diésel,2018-01-01,45447.0,180,5,Automático,Rojo,Autos Andalucia
CITROEN,Grand C4 Picasso,CITROEN Grand C4 Picasso BlueHDi 150 Airdream Intensive 5p.,11290,Diésel,2014-01-01,119473.0,150,5,Manual,Gris,Clicars
OPEL,Crossland X,OPEL Crossland X 1.2 81kW Design Line 120 Aniversario SS 5p.,15750,Gasolina,2019-01-01,28000.0,110,5,Manual,Gris,LAURA FERNANDEZ
JEEP,Renegade,JEEP Renegade 1.6 Mjet Limited 4x2 5p.,15750,Diésel,2015-01-01,65825.0,120,5,Manual,Blanco,Ocasion Plus
PEUGEOT,108,PEUGEOT 108 TOP Allure VTi 52kW 72CV 5p.,10400,Gasolina,2020-01-01,4997.0,72,5,Manual,Negro,PSA Retail Vigo
SKODA,Fabia,SKODA Fabia 1.0 MPI 55KW 75cv Ambition 5p.,8700,Gasolina,2019-01-01,16000.0,75,5,Manual,Negro,6b1d24ff83a319070db95c6c84b9be31
FORD,KA,FORD KA Trend 1.2 Duratec AutoStartStop 3p.,4495,Gasolina,2015-01-01,108000.0,69,3,Manual,Blanco,Autos Mostoles
HYUNDAI,i30,HYUNDAI i30 1.6 CRDi 110cv Tecno 5p.,9450,Diésel,2012-01-01,80000.0,110,5,Manual,Marrón,Alquitrac Siglo XXI  S. L.
PEUGEOT,308,PEUGEOT 308 GTi 200KW 270CV 5p.,21600,Gasolina,2017-01-01,61500.0,270,5,Manual,Blanco,651faef175451b43088ed6fab4aab961
FORD,Mondeo,FORD Mondeo 2.0 Hibrido 137kW 187CV Titanium HEV 4p.,15700,Híbrido,2017-01-01,107271.0,187,5,Automático,Rojo,Subasta Car
VOLKSWAGEN,Touran,VOLKSWAGEN Touran Edition 1.2 TSI 81kW 110CV 5p.,16900,Gasolina,2017-01-01,47534.0,110,5,Manual,Blanco,Ocasion Plus
VOLVO,XC60,VOLVO XC60 2.0 D3 Summum 5p.,22500,Diésel,2016-01-01,111000.0,150,5,Manual,Gris,Maxiauto
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 CDI Coupe 2p.,19000,Diésel,2015-01-01,59400.0,170,3,Automático,Gris,TU AUTO
BMW,Serie 4,BMW Serie 4 420d Gran Coupe 5p.,29900,Diésel,2017-01-01,56920.0,190,5,Automático,Blanco,Grupo Montalt
VOLVO,V60,VOLVO V60 2.0 D3 Momentum Auto 5p.,17495,Diésel,2016-01-01,59531.0,150,5,Automático,Rojo,VALENCIA- M
AUDI,A7,AUDI A7 Sportback 3.0 TDI 326 quat tipt Competit 5p.,38950,Diésel,2016-01-01,108000.0,326,5,Automático,Gris,Dacar Motor
SKODA,Octavia,SKODA Octavia 2.0 TSI 180kW 245CV DSG RS 5p.,29990,Gasolina,2019-01-01,3800.0,245,5,Automático,Negro,TOP CAR
SKODA,Octavia,SKODA Octavia Combi 1.6 TDI CR 110 Ambition Greenline 5p.,11995,Diésel,2016-01-01,99000.0,110,5,Manual,Gris,ALTO MOTOR
FIAT,Qubo,FIAT Qubo Lounge 1.3 Multijet 70kW 95CV,9700,Diésel,2017-01-01,42391.0,95,5,Manual,Rojo,Lualcar
AUDI,Q3,AUDI Q3 Advanced 35 TFSI 110kW 150CV S tronic 5p.,34500,Gasolina,2019-01-01,32700.0,150,5,Automático,Gris,Audi Retail Madrid
VOLVO,XC90,VOLVO XC90 2.0 D5 AWD Momentum Auto 5p.,32900,Diésel,2015-01-01,98000.0,225,5,Automático,Gris,Automoviles Arroyo
SEAT,León,SEAT Leon 1.4 TSI 150cv ACT StSp Style 5p.,11499,Gasolina,2016-01-01,65848.0,150,5,Manual,Azul,DriveOn -  Valencia
ALFA ROMEO,Giulietta,ALFA ROMEO Giulietta 1.6 JTDm 105cv S.E. Veloce 5p.,11500,Diésel,2014-01-01,71000.0,105,5,Manual,Blanco,6c194d6e304dea4c47361b4a6905c367
MERCEDES-BENZ,Clase B,MERCEDES-BENZ Clase B B 200 d AMG Line 5p.,20900,Diésel,2016-01-01,71000.0,136,5,Manual,Gris,Gestión Vehículos Ocasión
OPEL,Corsa,OPEL Corsa 1.4 66kW 90CV Color Edition 5p.,9799,Gasolina,2018-01-01,28839.0,90,5,Manual,Gris,Tecfogamotor
CITROEN,C4,CITROEN C4 C4 BlueHDi 73KW 100CV Feel Edition 5p.,10490,Diésel,2017-01-01,69031.0,99,5,Manual,Blanco,Clicars
FORD,S-MAX,FORD SMAX 2.0 TDCi Panther 110kW Titanium Pow 5p.,35960,Diésel,2019-01-01,2500.0,150,5,Automático,Blanco,Indamovil Ford S.A
FIAT,500,FIAT 500 1.2 8v 51kW 69CV Lounge 3p.,7985,Gasolina,2017-01-01,59744.0,69,3,Manual,Rojo,Miguel Leon Automoviles
CITROEN,Berlingo,CITROEN Berlingo Multispace LIVE BlueHDi 55KW 75CV,12900,Diésel,2018-01-01,88362.0,75,5,Manual,Blanco,Integral Motion
MERCEDES-BENZ,Clase GLA,MERCEDES-BENZ Clase GLA GLA 220 d 4MATIC AMG Line 5p.,29900,Diésel,2017-01-01,74119.0,177,5,Automático,Rojo,Autolica
RENAULT,Mégane,RENAULT Megane Intens Energy dCi 81kW 110CV 5p.,11990,Diésel,2016-01-01,49889.0,110,5,Manual,Blanco,Autos Jimecar
RENAULT,Kangoo Combi,RENAULT Kangoo Combi Profesional M1AF En. dCi 55kW 75CV E6,9300,Diésel,2017-01-01,92000.0,75,5,Manual,Blanco,Autocasion Santa Aurelia
BMW,Serie 2,BMW Serie 2 M2 2p.,46000,Gasolina,2016-01-01,47000.0,370,3,Automático,Azul,Autos Crisma
KIA,ceed,KIA ceed 1.4 CVVT 100cv Drive 5p.,7990,Gasolina,2015-01-01,74000.0,100,5,Manual,Marrón,Peñate Motor
LEXUS,UX,LEXUS UX 2.0 250h F Sport 5p.,35400,Híbrido,2019-01-01,9999.0,184,5,Automático,Gris,GrupoBafer
BMW,Serie 2 Active Tourer,BMW Serie 2 Active Tourer 218d 5p.,15790,Diésel,2015-01-01,83000.0,150,5,Automático,Gris,Flexicar Valladolid
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Advance 1.6 TDI 110CV BMT 5p.,14900,Diésel,2015-01-01,55801.0,110,5,Manual,Azul,Gaztelu Ocasión
HYUNDAI,Kona,HYUNDAI Kona 1.0 TGDi Style 4x2 Sky 5p.,12990,Gasolina,2018-01-01,30000.0,120,5,Manual,Naranja,Gestican Automóviles
MERCEDES-BENZ,Clase B,MERCEDES-BENZ Clase B B 180 5p.,29500,Gasolina,2019-01-01,5929.0,136,5,Automático,Gris,Autolica
RENAULT,Clio,RENAULT Clio Zen Blue dCi 85 kW 115CV 5p.,18790,Diésel,2020-01-01,2000.0,115,5,Manual,Blanco,Renault Auto Cuatro
FORD,KA,FORD KA Trend 1.2 Duratec AutoStartStop 3p.,4490,Gasolina,2016-01-01,105000.0,69,3,Manual,Blanco,Macaronesia Automocion
FORD,C-Max,FORD CMax 1.5 TDCi ECOnetic 77kW 105CV Trend 5p.,11900,Diésel,2017-01-01,56111.0,105,5,Manual,Azul,Automoviles Palma S.A.
RENAULT,Mégane,RENAULT Megane Limited  Blue dCi 85 kW 115CV SS 5p.,17700,Diésel,2020-01-01,1.0,115,5,Manual,Blanco,"ARIES TOLEDO-TALAVERA,SL"
SEAT,León,SEAT Leon SP 1.4 eHybrid DSG SS Xcellence Go XL 5p.,30900,Híbrido enchufable,2020-01-01,45.0,204,5,Automático,Gris,Ural Motor
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan RLine 2.0 TDI 150CV DSG BMT 4Motion 5p.,24900,Diésel,2016-01-01,89000.0,150,5,Automático,Blanco,Tevendotucoche
PEUGEOT,2008,PEUGEOT 2008 Style 1.6 BlueHDi 73KW 100CV 5p.,13650,Diésel,2018-01-01,61700.0,100,5,Manual,Blanco,GrupoGedauto
LAND-ROVER,Range Rover Sport,LAND-ROVER Range Rover Sport 3.0 SDV6 225kW 306CV HSE 5p.,71500,Diésel,2019-01-01,13000.0,306,5,Automático,Gris,ff1d13b32064af637edbf90d89afabec
MERCEDES-BENZ,Clase GLA,MERCEDES-BENZ Clase GLA GLA 200 d 5p.,29900,Diésel,2019-01-01,8500.0,136,5,Automático,Rojo,GTCARS PREMIUM
HYUNDAI,TUCSON,HYUNDAI TUCSON 1.6 TGDI 130kW 177CV Style DT 4X4 5p.,27300,Gasolina,2019-01-01,10.0,177,5,Manual,Blanco,Autovivo
MITSUBISHI,Space Star,MITSUBISHI Space Star 120 MPI Motion 5p.,8990,Gasolina,2018-01-01,81960.0,80,5,Manual,Negro,Integral Motion
VOLVO,XC60,VOLVO XC60 2.0 T6 AWD Inscription Auto 5p.,44900,Gasolina,2017-01-01,26232.0,310,5,Automático,Blanco,Turismos Digasa
